attemptdate,attemptresult,userid,type,defsite,groupname,maxsessionuid
3/1/2020 17:01,TIMEOUT,HBA1795,LIMITED,TX,QUICK REPORTING USER,875217
3/1/2020 17:05,LOGIN,HBA1929,AUTHORIZED,TX,STOREROOM CLERK,875218
3/1/2020 17:06,TIMEOUT,HBA2062,AUTHORIZED,LA,STOREROOM CLERK,875114
3/1/2020 17:15,LOGIN,HBA2062,AUTHORIZED,LA,STOREROOM CLERK,875115
3/1/2020 17:20,TIMEOUT,HBA1765,LIMITED,LA,QUICK REPORTING USER,876009
3/1/2020 17:31,LOGIN,HBA1858,AUTHORIZED,LA,STOREROOM CLERK,876010
3/1/2020 17:37,TIMEOUT,HBA1929,AUTHORIZED,TX,STOREROOM CLERK,875218
3/1/2020 17:39,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875113
3/1/2020 17:48,TIMEOUT,HBA2062,AUTHORIZED,LA,STOREROOM CLERK,875115
3/1/2020 18:00,SYSLOGOUT,HBA1863,LIMITED,LA,CONTRACTOR,875409
3/1/2020 18:00,SYSLOGOUT,HBA1794,LIMITED,LA,MAINTENANCE SUPERVISOR,875214
3/1/2020 18:01,SYSLOGOUT,HBA1858,AUTHORIZED,LA,STOREROOM CLERK,876008
3/1/2020 18:05,TIMEOUT,HBA1858,AUTHORIZED,LA,STOREROOM CLERK,876010
3/1/2020 18:06,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,876011
3/1/2020 18:23,SYSLOGOUT,HBA1929,AUTHORIZED,TX,STOREROOM CLERK,875215
3/1/2020 18:23,LOGIN,HBA1743,LIMITED,TX,MAINTENANCE TECHNICIAN,876108
3/1/2020 18:25,LOGIN,HBA2018,LIMITED,TX,MAINTENANCE TECHNICIAN,876012
3/1/2020 18:25,TIMEOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,876011
3/1/2020 18:48,LOGIN,HBA2017,AUTHORIZED,TX,STOREROOM CLERK,876109
3/1/2020 18:55,TIMEOUT,HBA1743,LIMITED,TX,MAINTENANCE TECHNICIAN,876108
3/1/2020 19:14,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,875018
3/1/2020 19:14,LOGIN,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875219
3/1/2020 19:20,TIMEOUT,HBA2017,AUTHORIZED,TX,STOREROOM CLERK,876109
3/1/2020 19:20,TIMEOUT,HBA2018,LIMITED,TX,MAINTENANCE TECHNICIAN,876012
3/1/2020 19:21,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,875018
3/1/2020 19:44,LOGIN,HBA1789,LIMITED,LA,CONTRACTOR,875311
3/1/2020 19:54,TIMEOUT,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875219
3/1/2020 19:54,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876013
3/1/2020 20:00,SYSLOGOUT,HBA1716,AUTHORIZED,TX,STOREROOM CLERK,875015
3/1/2020 20:01,SYSLOGOUT,HBA2139,LIMITED,LA,CONTRACTOR,876106
3/1/2020 20:26,TIMEOUT,HBA1789,LIMITED,LA,CONTRACTOR,875311
3/1/2020 20:54,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875312
3/1/2020 20:58,LOGIN,HBA2019,LIMITED,TX,ACCOUNTING,875313
3/1/2020 21:00,SYSLOGOUT,HBA1929,AUTHORIZED,TX,STOREROOM CLERK,875218
3/1/2020 21:00,SYSLOGOUT,HBA1847,AUTHORIZED,TX,MAINTENANCE SUPERVISOR,875310
3/1/2020 21:08,LOGIN,HBA1986,LIMITED,LA,QUICK REPORTING USER,875412
3/1/2020 21:22,LOGIN,HBA1831,LIMITED,LA,CONTRACTOR TECHNICIAN,875911
3/1/2020 21:23,LOGOUT,HBA1831,LIMITED,LA,CONTRACTOR TECHNICIAN,875911
3/1/2020 21:24,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875312
3/1/2020 21:24,LOGIN,HBA2154,LIMITED,LA,QUICK REPORTING USER,876111
3/1/2020 21:25,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876013
3/1/2020 21:25,LOGIN,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875116
3/1/2020 21:27,LOGIN,HBA2132,LIMITED,LA,QUICK REPORTING USER,875021
3/1/2020 21:39,TIMEOUT,HBA2019,LIMITED,TX,ACCOUNTING,875313
3/1/2020 21:45,TIMEOUT,HBA1986,LIMITED,LA,QUICK REPORTING USER,875412
3/1/2020 21:56,LOGIN,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875220
3/1/2020 22:01,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875314
3/1/2020 22:01,TIMEOUT,HBA2154,LIMITED,LA,QUICK REPORTING USER,876111
3/1/2020 22:17,TIMEOUT,HBA2132,LIMITED,LA,QUICK REPORTING USER,875021
3/1/2020 22:26,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875116
3/1/2020 22:33,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875314
3/1/2020 22:35,TIMEOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875220
3/1/2020 23:00,SYSLOGOUT,HBA1929,AUTHORIZED,TX,STOREROOM CLERK,875910
3/1/2020 23:00,SYSLOGOUT,HBA1831,LIMITED,LA,CONTRACTOR TECHNICIAN,875411
3/1/2020 23:00,SYSLOGOUT,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875219
3/1/2020 23:00,SYSLOGOUT,HBA2062,AUTHORIZED,LA,STOREROOM CLERK,875115
3/1/2020 23:18,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875315
3/1/2020 23:48,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875315
3/1/2020 23:58,LOGIN,HBA1940,LIMITED,TX,MAINTENANCE SUPERVISOR,876112
3/2/2020 0:00,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875316
3/2/2020 0:00,SYSLOGOUT,HBA2019,LIMITED,TX,ACCOUNTING,875313
3/2/2020 0:04,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875913
3/2/2020 0:10,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876014
3/2/2020 0:19,TIMEOUT,HBA1940,LIMITED,TX,MAINTENANCE SUPERVISOR,876112
3/2/2020 0:19,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876113
3/2/2020 0:45,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876014
3/2/2020 0:59,LOGIN,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875022
3/2/2020 1:00,SYSLOGOUT,HBA1831,LIMITED,LA,CONTRACTOR TECHNICIAN,875911
3/2/2020 1:00,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875222
3/2/2020 1:00,SYSLOGOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875314
3/2/2020 1:01,SYSLOGOUT,HBA2154,LIMITED,LA,QUICK REPORTING USER,876111
3/2/2020 1:02,LOGOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875222
3/2/2020 1:02,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875223
3/2/2020 1:02,LOGOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875223
3/2/2020 1:02,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875224
3/2/2020 1:07,TIMEOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875913
3/2/2020 1:23,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876113
3/2/2020 1:29,TIMEOUT,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875022
3/2/2020 1:35,TIMEOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875224
3/2/2020 1:37,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875316
3/2/2020 1:40,LOGIN,HBA1696,LIMITED,LA,MAINTENANCE TECHNICIAN,875914
3/2/2020 1:42,LOGOUT,HBA1696,LIMITED,LA,MAINTENANCE TECHNICIAN,875914
3/2/2020 2:00,SYSLOGOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876013
3/2/2020 2:00,SYSLOGOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875220
3/2/2020 2:00,SYSLOGOUT,HBA2132,LIMITED,LA,QUICK REPORTING USER,875021
3/2/2020 2:00,SYSLOGOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875315
3/2/2020 2:24,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,876114
3/2/2020 2:28,LOGIN,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875023
3/2/2020 2:31,LOGOUT,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875023
3/2/2020 2:34,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,875225
3/2/2020 2:37,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,876115
3/2/2020 2:54,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,876114
3/2/2020 3:05,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,875225
3/2/2020 3:07,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,876115
3/2/2020 3:12,LOGIN,HBA1821,LIMITED,LA,MAINTENANCE TECHNICIAN,876116
3/2/2020 3:15,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876117
3/2/2020 3:15,LOGOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876117
3/2/2020 3:15,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876118
3/2/2020 3:15,LOGOUT,HBA1821,LIMITED,LA,MAINTENANCE TECHNICIAN,876116
3/2/2020 3:17,LOGIN,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,875024
3/2/2020 3:38,LOGIN,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875226
3/2/2020 3:38,LOGOUT,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875226
3/2/2020 3:38,LOGIN,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875227
3/2/2020 3:41,LOGIN,HBA1912,LIMITED,LA,CONTRACTOR TECHNICIAN,875413
3/2/2020 3:46,LOGIN,HBA1799,LIMITED,TX,QUICK REPORTING USER,875117
3/2/2020 3:47,TIMEOUT,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,875024
3/2/2020 3:49,LOGOUT,HBA1912,LIMITED,LA,CONTRACTOR TECHNICIAN,875413
3/2/2020 4:00,SYSLOGOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,875224
3/2/2020 4:00,SYSLOGOUT,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875022
3/2/2020 4:01,SYSLOGOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876113
3/2/2020 4:20,TIMEOUT,HBA1807,LIMITED,TX,MAINTENANCE TECHNICIAN,875227
3/2/2020 4:22,TIMEOUT,HBA1799,LIMITED,TX,QUICK REPORTING USER,875117
3/2/2020 4:22,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,875025
3/2/2020 4:27,LOGIN,HBA1755,AUTHORIZED,LA,PLANNER,875414
3/2/2020 4:30,LOGIN,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,875119
3/2/2020 4:32,LOGIN,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875120
3/2/2020 4:32,LOGIN,HBA1912,LIMITED,LA,CONTRACTOR TECHNICIAN,875026
3/2/2020 4:34,LOGOUT,HBA1912,LIMITED,LA,CONTRACTOR TECHNICIAN,875026
3/2/2020 4:35,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,875415
3/2/2020 4:36,LOGIN,HBA2054,LIMITED,LA,QUICK REPORTING USER,875317
3/2/2020 4:38,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876118
3/2/2020 4:39,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,875319
3/2/2020 4:42,LOGOUT,HBA1893,AUTHORIZED,LA,PLANNER,875415
3/2/2020 4:44,LOGOUT,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875120
3/2/2020 4:49,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876119
3/2/2020 4:49,LOGOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876119
3/2/2020 4:49,LOGIN,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876120
3/2/2020 4:51,TIMEOUT,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,875319
3/2/2020 4:54,LOGIN,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,875228
3/2/2020 5:00,SYSLOGOUT,HBA1986,LIMITED,LA,QUICK REPORTING USER,875412
3/2/2020 5:00,SYSLOGOUT,HBA1694,LIMITED,LA,MAINTENANCE TECHNICIAN,875023
3/2/2020 5:00,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,875416
3/2/2020 5:01,SYSLOGOUT,HBA1721,LIMITED,TX,MAINTENANCE TECHNICIAN,875116
3/2/2020 5:01,LOGIN,HBA1852,LIMITED,LA,MAINTENANCE TECHNICIAN,875417
3/2/2020 5:02,LOGOUT,HBA1852,LIMITED,LA,MAINTENANCE TECHNICIAN,875417
3/2/2020 5:02,TIMEOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876120
3/2/2020 5:02,LOGIN,HBA1731,LIMITED,TX,MAINTENANCE TECHNICIAN,876121
3/2/2020 5:05,LOGIN,HBA1877,LIMITED,LA,MAINTENANCE SUPERVISOR,875027
3/2/2020 5:09,LOGIN,HBA1845,AUTHORIZED,LA,SCHEDULER,875229
3/2/2020 5:09,LOGIN,HBA2163,LIMITED,TX,MAINTENANCE SUPERVISOR,875915
3/2/2020 5:10,LOGIN,HBA1970,LIMITED,LA,CONTRACTOR SUPERVISOR,875121
3/2/2020 5:11,LOGIN,HBA1649,LIMITED,LA,MAINTENANCE TECHNICIAN,875028
3/2/2020 5:11,LOGIN,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,875230
3/2/2020 5:12,LOGOUT,HBA1649,LIMITED,LA,MAINTENANCE TECHNICIAN,875028
3/2/2020 5:12,LOGIN,HBA1677,LIMITED,LA,QUICK REPORTING USER,875916
3/2/2020 5:12,LOGIN,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,875122
3/2/2020 5:12,LOGOUT,HBA1677,LIMITED,LA,QUICK REPORTING USER,875916
3/2/2020 5:12,LOGIN,HBA1677,LIMITED,LA,QUICK REPORTING USER,875917
3/2/2020 5:12,LOGOUT,HBA1677,LIMITED,LA,QUICK REPORTING USER,875917
3/2/2020 5:12,LOGIN,HBA1677,LIMITED,LA,QUICK REPORTING USER,875918
3/2/2020 5:12,TIMEOUT,HBA1970,LIMITED,LA,CONTRACTOR SUPERVISOR,875121
3/2/2020 5:13,LOGOUT,HBA1677,LIMITED,LA,QUICK REPORTING USER,875918
3/2/2020 5:13,LOGIN,HBA1677,LIMITED,LA,QUICK REPORTING USER,875919
3/2/2020 5:13,LOGOUT,HBA1677,LIMITED,LA,QUICK REPORTING USER,875919
3/2/2020 5:13,LOGIN,HBA1677,LIMITED,LA,QUICK REPORTING USER,875920
3/2/2020 5:13,LOGIN,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,875029
3/2/2020 5:13,LOGIN,HBA1835,LIMITED,TX,MAINTENANCE TECHNICIAN,875921
3/2/2020 5:17,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,875123
3/2/2020 5:18,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,876122
3/2/2020 5:23,LOGIN,HBA2144,AUTHORIZED,TX,MASTER DATA,875418
3/2/2020 5:23,LOGIN,HBA2002,LIMITED,TX,MAINTENANCE TECHNICIAN,876015
3/2/2020 5:24,LOGIN,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,875124
3/2/2020 5:25,TIMEOUT,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,875228
3/2/2020 5:25,LOGIN,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,875231
3/2/2020 5:28,TIMEOUT,HBA2054,LIMITED,LA,QUICK REPORTING USER,875317
3/2/2020 5:28,LOGIN,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,875030
3/2/2020 5:29,LOGIN,HBA2131,LIMITED,LA,QUICK REPORTING USER,875419
3/2/2020 5:31,LOGIN,HBA1664,LIMITED,LA,MAINTENANCE TECHNICIAN,876016
3/2/2020 5:32,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875125
3/2/2020 5:33,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875125
3/2/2020 5:33,LOGIN,HBA1837,LIMITED,LA,CONTRACTOR SUPERVISOR,876123
3/2/2020 5:33,TIMEOUT,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,875119
3/2/2020 5:33,LOGIN,HBA1980,LIMITED,LA,MAINTENANCE SUPERVISOR,875320
3/2/2020 5:33,TIMEOUT,HBA2057,LIMITED,LA,CONTRACTOR SUPERVISOR,875230
3/2/2020 5:35,TIMEOUT,HBA1664,LIMITED,LA,MAINTENANCE TECHNICIAN,876016
3/2/2020 5:35,LOGIN,HBA1679,LIMITED,LA,QUICK REPORTING USER,876017
3/2/2020 5:35,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875126
3/2/2020 5:35,LOGIN,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,876018
3/2/2020 5:36,LOGIN,HBA1679,LIMITED,LA,QUICK REPORTING USER,875321
3/2/2020 5:36,TIMEOUT,HBA1679,LIMITED,LA,QUICK REPORTING USER,876017
3/2/2020 5:38,TIMEOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875126
3/2/2020 5:38,TIMEOUT,HBA1679,LIMITED,LA,QUICK REPORTING USER,875321
3/2/2020 5:38,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,875322
3/2/2020 5:38,LOGIN,HBA2030,LIMITED,LA,MAINTENANCE TECHNICIAN,875323
3/2/2020 5:40,TIMEOUT,HBA1677,LIMITED,LA,QUICK REPORTING USER,875920
3/2/2020 5:41,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,875322
3/2/2020 5:41,LOGIN,HBA1973,LIMITED,LA,QUICK REPORTING USER,875232
3/2/2020 5:41,TIMEOUT,HBA1731,LIMITED,TX,MAINTENANCE TECHNICIAN,876121
3/2/2020 5:42,LOGIN,HBA2008,LIMITED,LA,CONTRACTOR SUPERVISOR,875922
3/2/2020 5:42,LOGOUT,HBA2030,LIMITED,LA,MAINTENANCE TECHNICIAN,875323
3/2/2020 5:43,LOGIN,HBA2124,AUTHORIZED,LA,PLANNER,875127
3/2/2020 5:43,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875128
3/2/2020 5:43,LOGIN,HBA1820,LIMITED,LA,MAINTENANCE TECHNICIAN,875031
3/2/2020 5:43,LOGIN,HBA1843,AUTHORIZED,TX,PLANNER,875923
3/2/2020 5:44,TIMEOUT,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,875029
3/2/2020 5:44,TIMEOUT,HBA1973,LIMITED,LA,QUICK REPORTING USER,875232
3/2/2020 5:44,LOGIN,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,875233
3/2/2020 5:44,LOGIN,HBA1870,LIMITED,LA,MAINTENANCE TECHNICIAN,875924
3/2/2020 5:44,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,875324
3/2/2020 5:45,LOGIN,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,875129
3/2/2020 5:45,LOGIN,HBA1609,LIMITED,LA,CONTRACTOR SUPERVISOR,875130
3/2/2020 5:45,TIMEOUT,HBA1835,LIMITED,TX,MAINTENANCE TECHNICIAN,875921
3/2/2020 5:47,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,875324
3/2/2020 5:47,TIMEOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,875123
3/2/2020 5:47,TIMEOUT,HBA2131,LIMITED,LA,QUICK REPORTING USER,875419
3/2/2020 5:48,LOGIN,HBA2012,AUTHORIZED,LA,ENGINEER,875032
3/2/2020 5:48,LOGIN,HBA2066,AUTHORIZED,TX,PLANNER,875234
3/2/2020 5:49,LOGIN,HBA1623,EXPRESS,TX,MAINTENANCE TECHNICIAN,876019
3/2/2020 5:49,LOGIN,HBA1738,LIMITED,LA,CONTRACTOR SUPERVISOR,875033
3/2/2020 5:49,LOGIN,HBA1971,LIMITED,TX,MAINTENANCE TECHNICIAN,875034
3/2/2020 5:49,LOGIN,HBA1688,LIMITED,LA,CONTRACTOR TECHNICIAN,876124
3/2/2020 5:49,LOGOUT,HBA1688,LIMITED,LA,CONTRACTOR TECHNICIAN,876124
3/2/2020 5:49,LOGIN,HBA1688,LIMITED,LA,CONTRACTOR TECHNICIAN,876125
3/2/2020 5:51,TIMEOUT,HBA2012,AUTHORIZED,LA,ENGINEER,875032
3/2/2020 5:51,LOGIN,HBA1920,LIMITED,LA,MAINTENANCE TECHNICIAN,875035
3/2/2020 5:51,LOGIN,HBA1717,AUTHORIZED,LA,PLANNER,875325
3/2/2020 5:51,LOGIN,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,875420
3/2/2020 5:52,LOGIN,HBA2165,LIMITED,LA,MAINTENANCE SUPERVISOR,876020
3/2/2020 5:53,LOGOUT,HBA1623,EXPRESS,TX,MAINTENANCE TECHNICIAN,876019
3/2/2020 5:53,LOGIN,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,875326
3/2/2020 5:54,LOGIN,HBA2054,LIMITED,LA,QUICK REPORTING USER,875327
3/2/2020 5:55,TIMEOUT,HBA1734,LIMITED,TX,MAINTENANCE TECHNICIAN,875124
3/2/2020 5:55,TIMEOUT,HBA1780,LIMITED,LA,MAINTENANCE SUPERVISOR,875231
3/2/2020 5:55,TIMEOUT,HBA2144,AUTHORIZED,TX,MASTER DATA,875418
3/2/2020 5:56,TIMEOUT,HBA1920,LIMITED,LA,MAINTENANCE TECHNICIAN,875035
3/2/2020 5:56,LOGOUT,HBA1893,AUTHORIZED,LA,PLANNER,875025
3/2/2020 5:57,TIMEOUT,HBA2054,LIMITED,LA,QUICK REPORTING USER,875327
3/2/2020 5:58,LOGIN,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,875036
3/2/2020 6:00,LOGIN,HBA1752,LIMITED,TX,MAINTENANCE SUPERVISOR,875422
3/2/2020 6:00,SYSLOGOUT,HBA1912,LIMITED,LA,CONTRACTOR TECHNICIAN,875413
3/2/2020 6:00,SYSLOGOUT,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,875024
3/2/2020 6:00,LOGIN,HBA1703,LIMITED,LA,MAINTENANCE TECHNICIAN,875925
3/2/2020 6:01,SYSLOGOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,875316
3/2/2020 6:01,SYSLOGOUT,HBA1771,AUTHORIZED,TX,STOREROOM CLERK,876118
3/2/2020 6:01,LOGIN,HBA1656,AUTHORIZED,TX,PLANNER,875926
3/2/2020 6:02,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,876126
3/2/2020 6:02,LOGIN,HBA1626,EXPRESS,TX,MAINTENANCE TECHNICIAN,875037
3/2/2020 6:02,LOGIN,HBA1689,LIMITED,LA,MAINTENANCE TECHNICIAN,875328
3/2/2020 6:03,LOGOUT,HBA1980,LIMITED,LA,MAINTENANCE SUPERVISOR,875320
3/2/2020 6:03,LOGOUT,HBA1752,LIMITED,TX,MAINTENANCE SUPERVISOR,875422
3/2/2020 6:03,TIMEOUT,HBA1845,AUTHORIZED,LA,SCHEDULER,875229
3/2/2020 6:04,LOGIN,HBA1910,LIMITED,LA,MAINTENANCE TECHNICIAN,875235
3/2/2020 6:04,LOGIN,HBA1847,AUTHORIZED,TX,MAINTENANCE SUPERVISOR,875927
3/2/2020 6:04,LOGOUT,HBA1910,LIMITED,LA,MAINTENANCE TECHNICIAN,875235
3/2/2020 6:05,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,875329
3/2/2020 6:05,TIMEOUT,HBA1689,LIMITED,LA,MAINTENANCE TECHNICIAN,875328
3/2/2020 6:05,TIMEOUT,HBA1688,LIMITED,LA,CONTRACTOR TECHNICIAN,876125
3/2/2020 6:05,LOGIN,HBA1928,LIMITED,LA,CONTRACTOR SUPERVISOR,875131
3/2/2020 6:06,LOGIN,HBA1692,LIMITED,LA,MAINTENANCE TECHNICIAN,875423
3/2/2020 6:06,LOGIN,HBA1906,LIMITED,LA,MAINTENANCE TECHNICIAN,875424
3/2/2020 6:06,LOGOUT,HBA1906,LIMITED,LA,MAINTENANCE TECHNICIAN,875424
3/2/2020 6:07,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,875128
3/2/2020 6:08,LOGOUT,HBA2165,LIMITED,LA,MAINTENANCE SUPERVISOR,876020
3/2/2020 6:08,TIMEOUT,HBA1755,AUTHORIZED,LA,PLANNER,875414
3/2/2020 6:08,LOGIN,HBA2031,AUTHORIZED,TX,MASTER DATA,875928
3/2/2020 6:09,LOGIN,HBA1703,LIMITED,LA,MAINTENANCE TECHNICIAN,875132
3/2/2020 6:09,TIMEOUT,HBA1703,LIMITED,LA,MAINTENANCE TECHNICIAN,875925
3/2/2020 6:09,TIMEOUT,HBA2002,LIMITED,TX,MAINTENANCE TECHNICIAN,876015
3/2/2020 6:09,LOGIN,HBA1649,LIMITED,LA,MAINTENANCE TECHNICIAN,876021
3/2/2020 6:10,LOGIN,HBA1910,LIMITED,LA,MAINTENANCE TECHNICIAN,875236
3/2/2020 6:10,LOGIN,HBA2079,AUTHORIZED,TX,IT ANALYST,875929
3/2/2020 6:10,LOGIN,HBA2101,LIMITED,LA,MAINTENANCE TECHNICIAN,875133
3/2/2020 6:11,TIMEOUT,HBA1877,LIMITED,LA,MAINTENANCE SUPERVISOR,875027
3/2/2020 6:11,LOGIN,HBA1764,LIMITED,LA,MAINTENANCE TECHNICIAN,875330
3/2/2020 6:11,LOGOUT,HBA2101,LIMITED,LA,MAINTENANCE TECHNICIAN,875133
3/2/2020 6:11,LOGIN,HBA2101,LIMITED,LA,MAINTENANCE TECHNICIAN,875134
3/2/2020 6:11,LOGOUT,HBA2101,LIMITED,LA,MAINTENANCE TECHNICIAN,875134
3/2/2020 6:11,LOGIN,HBA2101,LIMITED,LA,MAINTENANCE TECHNICIAN,875135
3/2/2020 6:12,LOGOUT,HBA1910,LIMITED,LA,MAINTENANCE TECHNICIAN,875236
3/2/2020 6:12,TIMEOUT,HBA1692,LIMITED,LA,MAINTENANCE TECHNICIAN,875423
3/2/2020 6:12,LOGIN,HBA1663,LIMITED,LA,MAINTENANCE TECHNICIAN,875425
3/2/2020 6:12,TIMEOUT,HBA1649,LIMITED,LA,MAINTENANCE TECHNICIAN,876021
3/2/2020 6:12,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,876022
